id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
90961710,851be7c7-f152-414a-85de-df00c85b35d2,Wed Aug 11 2021 10:34:57 GMT-0600 (MDT),2021-08-11,2021-08-11 16:34:57 UTC,Mountain Time (US & Canada),4197260,marzeedotes,Marianne Evenhuis,2021-08-13 03:42:28 UTC,2025-08-11 15:55:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90961710,https://inaturalist-open-data.s3.amazonaws.com/photos/150392365/medium.jpg,,,,2,0,False,3.0,"Flathead National Forest, Condon, MT, US",47.4593104114,-113.5785348049,1139.0,,,,1139.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
91030068,a672cafe-9be7-4f29-a990-81bc76baa0ed,Tue Jul 28 2020 13:16:35 GMT-0700 (PDT),2020-07-28,2020-07-28 20:16:35 UTC,Pacific Time (US & Canada),3704530,alex_fallot,Alex Fallot,2021-08-13 19:13:52 UTC,2024-09-18 04:21:26 UTC,research,,https://www.inaturalist.org/observations/91030068,https://inaturalist-open-data.s3.amazonaws.com/photos/150510909/medium.jpg,,,"I can’t remember if it was a rainbow for sure, but that seems to be the family consensus.",1,0,False,3.0,"Flathead National Forest, Kalispell, MT, US",48.265038182,-114.0376416627,75950.0,,,,75950.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
91309992,e3091184-9a7e-42d1-9393-76a40318af73,Sun Aug 15 2021 13:39:01 GMT-0600 (MDT),2021-08-15,2021-08-15 19:39:01 UTC,Mountain Time (US & Canada),2121036,mclarkconley,Michelle Clark-Conley,2021-08-15 19:39:13 UTC,2025-08-11 15:55:23 UTC,research,,https://www.inaturalist.org/observations/91309992,https://static.inaturalist.org/photos/151012500/medium.jpg,,,,3,0,False,3.0,"Big Sky Resort, Ennis, MT, US",45.2839965909,-111.3999851401,65.0,,,,65.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
91568009,11313587-bab0-42aa-9aba-1f5fcd785ca0,Sun Aug 15 2021 21:32:23 GMT-0700 (PDT),2021-08-15,2021-08-16 04:32:23 UTC,Pacific Time (US & Canada),4200119,sarah_busmire,,2021-08-17 20:21:58 UTC,2023-01-06 01:41:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91568009,https://inaturalist-open-data.s3.amazonaws.com/photos/151487026/medium.jpg,,,,2,0,False,3.0,"Kootenai National Forest, Noxon, MT, US",48.1905495465,-115.8107927557,3499.0,,,,3499.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
91568031,23d6bee3-4d98-4eef-86db-9b0dfc6fae77,Sun Aug 15 2021 16:16:59 GMT-0700 (PDT),2021-08-15,2021-08-15 23:16:59 UTC,Pacific Time (US & Canada),4200119,sarah_busmire,,2021-08-17 20:22:10 UTC,2025-08-11 15:55:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91568031,https://inaturalist-open-data.s3.amazonaws.com/photos/151487121/medium.jpg,,,,2,0,False,3.0,"Kootenai National Forest, Noxon, MT, US",48.194605,-115.8139283333,4.0,,,,4.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
91716122,4ba335b9-94e6-4a61-9b3b-eb8f949e8bb8,Mon Aug 16 2021 23:07:08 GMT-0600 (MDT),2021-08-16,2021-08-17 05:07:08 UTC,Mountain Time (US & Canada),2705795,aleckarcz,Alec Karcz,2021-08-19 06:09:41 UTC,2023-12-24 05:43:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91716122,https://inaturalist-open-data.s3.amazonaws.com/photos/151754905/medium.jpg,,,,2,0,False,3.0,"Glacier National Park, Polebridge, MT, US",48.6442350419,-113.8500431193,28.0,,,,28.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
92023092,5db58049-ce99-4585-82f1-ed9771d171ef,Sun Jun 27 2021 09:56:04 GMT-0400 (EDT),2021-06-27,2021-06-27 13:56:04 UTC,Eastern Time (US & Canada),1612986,dwfee1,Dennis,2021-08-21 21:49:28 UTC,2024-09-14 23:31:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92023092,https://inaturalist-open-data.s3.amazonaws.com/photos/152299565/medium.jpg,,,Catch and Release.,2,0,False,3.0,"Yellowstone River, Livingston, MT, US",45.4170716667,-110.6800216667,4.0,,,,4.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
92023255,6fc8635a-e25f-4709-853b-0f7ab527b6bc,Sat Jun 26 2021 12:30:00 GMT-0400 (EDT),2021-06-26,2021-06-26 16:30:00 UTC,Eastern Time (US & Canada),1612986,dwfee1,Dennis,2021-08-21 21:51:20 UTC,2023-05-14 23:44:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92023255,https://inaturalist-open-data.s3.amazonaws.com/photos/152299877/medium.jpg,,,Catch and release.,2,0,False,3.0,"Yellowstone River, Livingston, MT, US",45.436945,-110.6251883333,,,,,,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
92595488,058680ac-5453-43b8-b733-bb5b94331558,Sun Jul 11 2021 11:34:43 GMT-0500 (CDT),2021-07-11,2021-07-11 17:34:43 UTC,Mountain Time (US & Canada),743422,nickramsey,Nick Ramsey,2021-08-26 18:38:38 UTC,2025-08-11 15:54:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92595488,https://inaturalist-open-data.s3.amazonaws.com/photos/153338931/medium.jpg,,,,2,0,False,3.0,"Lolo National Forest, Lolo, MT, US",46.8081061582,-114.4048887474,2088.0,,,,2088.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
92808363,ba7cc566-71c6-43d2-abbb-ed74c12b11fb,Sat Aug 28 2021 12:13:26 GMT -0600 (MDT),2021-08-28,2021-08-28 18:13:26 UTC,Mountain Time (US & Canada),2147073,mathias86,,2021-08-28 18:13:35 UTC,2021-08-28 21:01:44 UTC,casual,,https://www.inaturalist.org/observations/92808363,https://inaturalist-open-data.s3.amazonaws.com/photos/153723021/medium.jpeg,,,,2,0,True,333.0,West Yellowstone,44.6546974182,-111.0983734131,65.0,,,,65.0,,,False,,,Pacific Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522.0,Unspecified
93532071,1f0fbc84-4569-4e7d-9091-00298ab60e4c,Fri Sep 03 2021 09:04:07 GMT-0600 (MDT),2021-09-03,2021-09-03 15:04:07 UTC,Mountain Time (US & Canada),61883,cae1,Chris Evers,2021-09-04 00:00:06 UTC,2025-04-03 10:36:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93532071,https://inaturalist-open-data.s3.amazonaws.com/photos/155032768/medium.jpg,,Glacier National Park,,3,0,False,3.0,"Glacier National Park, Babb, MT, US",48.7963023925,-113.6874713282,1061.0,,,,1061.0,,,False,,,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904.0,Unspecified
94513712,f8f37ab1-99f3-44fa-933d-d7e7d55f5245,2021-09-10 13:27:23,2021-09-10,2021-09-10 19:27:23 UTC,Mountain Time (US & Canada),789264,taitsougstad,Tait Sougstad,2021-09-12 00:06:08 UTC,2023-05-14 23:39:14 UTC,research,CC0,https://www.inaturalist.org/observations/94513712,https://inaturalist-open-data.s3.amazonaws.com/photos/156789950/medium.jpeg,,,,2,0,False,2.0,"Carbon County, US-MT, US",45.1563173492,-109.3687744439,11.0,,,,11.0,,,False,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
94581305,e977f291-66df-488f-b25f-b2cf0e57980b,Tue Aug 17 2021 11:43:57 GMT-0400 (EDT),2021-08-17,2021-08-17 15:43:57 UTC,Eastern Time (US & Canada),1308056,fitzfarm8,,2021-09-12 15:20:53 UTC,2023-12-24 05:43:26 UTC,research,,https://www.inaturalist.org/observations/94581305,https://static.inaturalist.org/photos/156912536/medium.jpg,,,,3,0,False,3.0,"Bitterroot National Forest, Hamilton, MT, US",46.1611028333,-113.9436116667,20.0,,,,20.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
94658182,aa5746ad-a165-4a0d-8a1d-2aa54f5595c2,2021-08-15 15:09:38,2021-08-15,2021-08-15 21:09:38 UTC,Mountain Time (US & Canada),2784957,adammitchell3,Adam Mitchell,2021-09-13 00:48:09 UTC,2023-12-24 05:43:26 UTC,research,,https://www.inaturalist.org/observations/94658182,https://static.inaturalist.org/photos/157049359/medium.jpeg,,,,3,0,False,2.0,"Philipsburg, MT 59858, USA",46.2436111111,-113.6369416667,,,,,,,open,False,gps,gps,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
95533503,a9a6c2ce-b620-4d5f-8703-7a1cbb12aef3,2021-09-19 16:05:27,2021-09-19,2021-09-19 21:05:27 UTC,Central Time (US & Canada),3875173,travis296,Travis Richards,2021-09-20 13:43:08 UTC,2023-12-24 05:43:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95533503,https://inaturalist-open-data.s3.amazonaws.com/photos/158612376/medium.jpeg,,,Wasn't sure if this was a westslope or cuttbow hybrid,1,0,False,2.0,"Ennis, MT 59729, USA",45.5695654966,-111.5869532526,114.0,,,,114.0,,open,False,gps,gps,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
95786709,1573e8d3-a245-40e2-9a1f-f2c179d89027,Mon Sep 13 2021 13:02:07 GMT-0700 (PDT),2021-09-13,2021-09-13 20:02:07 UTC,Pacific Time (US & Canada),3213749,micah_g,Micah Grove,2021-09-22 19:51:28 UTC,2023-12-24 05:43:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/95786709,https://inaturalist-open-data.s3.amazonaws.com/photos/159058513/medium.jpg,,,,3,0,False,3.0,"MT-141, Helmville, MT, US",46.8040231108,-112.8154175321,337.0,,,,337.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
96638315,a284ab7f-b182-4639-bf9f-e61d06929d0b,Mon Sep 06 2021 11:38:23 GMT-0600 (MDT),2021-09-06,2021-09-06 17:38:23 UTC,Mountain Time (US & Canada),2999520,kateking,,2021-09-30 00:12:58 UTC,2023-05-14 23:43:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96638315,https://inaturalist-open-data.s3.amazonaws.com/photos/160574226/medium.jpg,,,,5,0,False,3.0,"Hebgen Lake, West Yellowstone, MT, US",44.8094416667,-111.2712383333,4.0,,,,4.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
97319170,43de31d8-2dc6-4bb3-99f2-9450a5123be7,Tue Oct 05 2021 19:21:32 GMT-0600 (MDT),2021-10-05,2021-10-06 01:21:32 UTC,Mountain Time (US & Canada),3577658,iansonofjohn,Ian Johnson,2021-10-06 04:39:44 UTC,2021-10-06 16:36:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97319170,https://inaturalist-open-data.s3.amazonaws.com/photos/161902642/medium.jpg,,,,1,0,False,3.0,"Custer Gallatin National Forest, West Yellowstone, MT, US",44.8036033333,-111.2261583333,32.0,,,,32.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
97679998,d1b90f92-5fff-4513-ba4e-45df1fc5526c,,,,UTC,3263654,kingklam,,2021-10-09 19:02:17 UTC,2023-01-07 02:10:03 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/97679998,https://inaturalist-open-data.s3.amazonaws.com/photos/162488943/medium.jpg,,,,1,0,False,3.0,"Butte, MT, US",46.0611947561,-112.4285486962,345.0,,,,345.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
97735478,7f64d27f-b4a3-4793-ac2b-468644ed4c85,2021/10/09 4:58 PM MDT,2021-10-09,2021-10-09 22:58:00 UTC,Mountain Time (US & Canada),1808203,hinry,Henry Mulligan,2021-10-10 04:28:50 UTC,2024-09-14 23:22:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/97735478,https://inaturalist-open-data.s3.amazonaws.com/photos/162593334/medium.jpeg,,,,3,0,False,,"Missoula County, MT, USA",46.7268178858,-113.5807851621,60.0,,,,60.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
98004471,1dcbe868-88d6-4da7-b081-2eed670c02c3,2021-10-10 15:00:43,2021-10-10,2021-10-10 21:00:43 UTC,Mountain Time (US & Canada),2451341,willkampp,Will Kampp,2021-10-12 14:18:52 UTC,2022-02-25 13:42:22 UTC,research,,https://www.inaturalist.org/observations/98004471,https://static.inaturalist.org/photos/163089225/medium.jpeg,,,,2,0,False,2.0,"Carbon County, US-MT, US",45.0043966435,-109.5294218324,10.0,,,,10.0,,,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
98449232,f18af20e-7acf-4c57-8c11-cc7d60cc8897,Sat Oct 16 2021 14:47:33 GMT-0600 (MDT),2021-10-16,2021-10-16 20:47:33 UTC,Mountain Time (US & Canada),2639965,ryanwebb,Ryanwebb,2021-10-17 02:37:34 UTC,2023-12-24 05:43:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98449232,https://inaturalist-open-data.s3.amazonaws.com/photos/163910824/medium.jpg,,,,3,0,False,3.0,"Lolo National Forest, Superior, MT, US",46.9525416667,-114.96917,4.0,,,,4.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
98527973,746079f1-bce8-43d0-979a-b914519fe6f3,2021/09/01 12:46 PM MDT,2021-09-01,2021-09-01 18:46:00 UTC,Mountain Time (US & Canada),3555886,kdhiker,Kelly Dix,2021-10-17 19:40:37 UTC,2024-09-14 23:22:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98527973,https://inaturalist-open-data.s3.amazonaws.com/photos/164054843/medium.jpg,,,,3,0,False,,"Ravalli County, MT, USA",46.1562216464,-114.2806441629,130.0,,,,130.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
102246575,468c7687-71ff-4bbd-bbe3-092c5ed9f1ff,,,,Eastern Time (US & Canada),5057925,ljohnson66,,2021-11-30 17:20:05 UTC,2023-01-07 02:09:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/102246575,https://inaturalist-open-data.s3.amazonaws.com/photos/170876571/medium.jpeg,,,,1,0,False,,"Dillon, MT 59725, USA",45.2166324,-112.6389244,2275.0,,,,2275.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
102246633,17b3b13b-d79f-4a94-b593-5f18bafe7023,2018/07/31 1:55 PM EDT,2018-07-31,2018-07-31 17:55:00 UTC,Eastern Time (US & Canada),5057925,ljohnson66,,2021-11-30 17:21:28 UTC,2021-11-30 19:50:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102246633,https://inaturalist-open-data.s3.amazonaws.com/photos/170876752/medium.jpeg,,,,2,0,False,,"Big Hole River, Montana, USA",45.6964599,-112.7482452,42393.0,,,,42393.0,,,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
102246844,45035474-06aa-485c-b342-3ca7ab51367a,2019/07/03 10:39 AM EDT,2019-07-03,2019-07-03 14:39:00 UTC,Eastern Time (US & Canada),5057925,ljohnson66,,2021-11-30 17:26:10 UTC,2024-11-03 17:55:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/102246844,https://inaturalist-open-data.s3.amazonaws.com/photos/170877261/medium.jpeg,,,,7,0,False,,"Big Hole River, Montana, USA",45.6964599,-112.7482452,42393.0,,,,42393.0,,open,False,,,Pacific Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522.0,Unspecified
102249964,457bee04-240e-47ed-bd45-699aa44ff853,,,,Eastern Time (US & Canada),5057925,ljohnson66,,2021-11-30 18:21:29 UTC,2023-01-07 02:09:24 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/102249964,https://inaturalist-open-data.s3.amazonaws.com/photos/170882980/medium.jpg,,,,1,0,False,,"Divide, Butte, MT, USA",45.6914472222,-112.7393944444,5.0,,,,5.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
102556898,102d7ca0-b938-48c2-8904-eec1ef6b3e7d,2021-08-29 14:15:45,2021-08-29,2021-08-29 20:15:45 UTC,Mountain Time (US & Canada),4394017,afidnotorchids,,2021-12-05 20:42:34 UTC,2021-12-10 00:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102556898,https://inaturalist-open-data.s3.amazonaws.com/photos/171465933/medium.jpeg,,,,2,0,False,2.0,"Montana, US",45.5228304379,-111.3580231592,,,,,27158.0,obscured,,True,gps,gps,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
107674274,9f580540-9e3c-4fea-a9b1-0fbd24d42f35,2013/09/03 12:33 PM CDT,2013-09-03,2013-09-03 17:33:00 UTC,Central Time (US & Canada),4994013,tate_putman,Tate Putman,2022-03-01 02:21:31 UTC,2024-11-01 16:41:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/107674274,https://inaturalist-open-data.s3.amazonaws.com/photos/181142895/medium.jpeg,,,,1,0,False,,"Red Lodge, MT 59068, USA",45.189437817,-109.246134444,488.0,,,,488.0,,,False,,,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904.0,Unspecified
107769808,480958d2-f8a0-459d-a0e9-b6dd34bb2221,Sun Aug 01 2021 07:25:53 GMT-0500 (CDT),2021-08-01,2021-08-01 13:25:53 UTC,Mountain Time (US & Canada),743422,nickramsey,Nick Ramsey,2022-03-02 17:06:22 UTC,2023-12-24 05:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107769808,https://inaturalist-open-data.s3.amazonaws.com/photos/181322746/medium.jpg,,,,3,0,False,3.0,"Bitterroot National Forest, Stevensville, MT, US",46.6414633333,-114.2544333333,10.0,,,,10.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
107769869,11a7505a-b16a-44f3-8c89-45f5623e2165,Sun Aug 01 2021 12:58:31 GMT-0500 (CDT),2021-08-01,2021-08-01 18:58:31 UTC,Mountain Time (US & Canada),743422,nickramsey,Nick Ramsey,2022-03-02 17:07:52 UTC,2023-12-24 05:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107769869,https://inaturalist-open-data.s3.amazonaws.com/photos/181322776/medium.jpg,,,,3,0,False,3.0,"Bitterroot National Forest, Stevensville, MT, US",46.6352216667,-114.26117,8.0,,,,8.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
107770142,4a21f0bd-2e60-4123-9495-0d99bf310ecb,Sun Aug 01 2021 13:54:21 GMT-0500 (CDT),2021-08-01,2021-08-01 19:54:21 UTC,Mountain Time (US & Canada),743422,nickramsey,Nick Ramsey,2022-03-02 17:13:08 UTC,2023-12-24 05:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107770142,https://inaturalist-open-data.s3.amazonaws.com/photos/181323248/medium.jpg,,,,3,0,False,3.0,"Duffy Lake, Stevensville, MT, US",46.6419866667,-114.2562866667,4.0,,,,4.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
108829610,a88b13af-48f7-4118-a340-3705b1c443d6,2021-07-12 13:20:32,2021-07-12,2021-07-12 17:20:32 UTC,Eastern Time (US & Canada),5429214,scarletthellion,,2022-03-17 22:15:36 UTC,2024-01-28 15:27:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/108829610,https://inaturalist-open-data.s3.amazonaws.com/photos/183310690/medium.jpeg,,,,3,0,True,2.0,Fish Hatchery,47.535038935,-111.2289108709,164.0,,,,164.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
109890689,2341bdaf-cb94-45eb-92a1-4a3248d281f0,2021-09-22 16:11:41,2021-09-22,2021-09-22 23:11:41 UTC,Arizona,1102343,dstana,Derek,2022-03-30 02:22:29 UTC,2024-09-14 23:22:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109890689,https://inaturalist-open-data.s3.amazonaws.com/photos/185294545/medium.jpeg,,,,4,0,False,2.0,"Lewistown, MT 59457, USA",47.0571959,-109.4306736,,,,,,,,False,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
111482842,81550b38-9a53-46a5-b763-f7dc2b9cee40,2018-09-16 13:47:09-05:00,2018-09-16,2018-09-16 18:47:09 UTC,Bogota,5504246,trueraven,TrueRaven,2022-04-15 02:37:40 UTC,2024-10-31 16:40:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111482842,https://inaturalist-open-data.s3.amazonaws.com/photos/188202861/medium.jpg,,,,1,0,False,3.0,"Wilsall, MT, US",45.9701216667,-110.896575,6.0,,,,6.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
111730027,4ab6d51f-1c66-4ede-a73e-1d4c80115fdb,2009-07-01 09:43:00-04:00,2009-07-01,2009-07-01 13:43:00 UTC,Atlantic Time (Canada),5398643,oncorhynchus,,2022-04-17 01:45:10 UTC,2025-07-29 19:47:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/111730027,https://inaturalist-open-data.s3.amazonaws.com/photos/188648861/medium.jpg,,,,10,0,False,3.0,"Glacier National Park, Essex, MT, US",48.6851305065,-113.7574146085,743.0,,,,743.0,,open,False,,,Pacific Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522.0,Unspecified
112108094,232e5472-9747-49d0-949b-bf48abe8973c,2021-07-04 20:59:34-06:00,2021-07-04,2021-07-05 02:59:34 UTC,Mountain Time (US & Canada),4955079,jeffwitters,,2022-04-20 01:24:07 UTC,2023-12-08 08:57:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/112108094,https://inaturalist-open-data.s3.amazonaws.com/photos/189337662/medium.jpg,,,,3,0,False,3.0,"Glacier National Park, East Glacier Park, MT, US",48.489055,-113.3661033333,4.0,,,,4.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
113109228,5e1da778-c23e-4c68-aefb-675ead1064ab,2022-04-26 06:00:00-06:00,2022-04-26,2022-04-26 12:00:00 UTC,Mountain Time (US & Canada),5480981,jkirkley,,2022-04-27 17:03:29 UTC,2024-05-04 03:17:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113109228,https://inaturalist-open-data.s3.amazonaws.com/photos/191106305/medium.jpg,,,Brown Trout caught in the Beaverhead River.  ,3,0,False,3.0,"Clark's Lookout State Park, Dillon, MT, US",45.2341393699,-112.6337846995,204.0,,,,204.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
117179091,b6c75f4b-a190-401b-ba2e-7f50695360f0,2022-05-15 10:01:14-06:00,2022-05-15,2022-05-15 16:01:14 UTC,Mountain Time (US & Canada),5664592,deadnod13,,2022-05-15 18:18:51 UTC,2024-03-15 17:38:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117179091,https://inaturalist-open-data.s3.amazonaws.com/photos/197866064/medium.jpg,,,,2,0,False,3.0,"Spurgin Rd, Missoula, MT, US",46.8610995821,-114.1020638511,75.0,,,,75.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
117256221,a3f28b05-72c8-451d-b9d8-132fdccb0de3,2021-05-15 15:09:43-06:00,2021-05-15,2021-05-15 21:09:43 UTC,Mountain Time (US & Canada),5677003,moosecandle,,2022-05-16 02:54:07 UTC,2024-12-15 15:47:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117256221,https://inaturalist-open-data.s3.amazonaws.com/photos/198006823/medium.jpg,,,,2,1,False,3.0,"Bitterroot National Forest, Hamilton, MT, US",46.1926783333,-114.2223283333,6.0,,,,6.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
